Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2024-10-26,Printer,Electronics,West,SP_19,Home Office,4,6589.497264081398,796.4059683383502,6408.632493914241
2024-12-22,Headphones,Accessories,East,SP_1,Consumer,7,11578.381626055321,2504.6752798515363,13715.076768698495
2024-07-26,Mouse,Electronics,North,SP_15,Corporate,2,2938.6314947456763,875.2031825385695,3489.399375406369
2023-09-19,Monitor,Accessories,West,SP_13,Home Office,5,5032.457933803766,572.2000243484379,4103.298686200602
2024-12-30,Laptop,Electronics,North,SP_3,Home Office,7,5326.024810485307,896.5314747234415,5766.691063859479
2023-10-10,Headphones,Electronics,North,SP_2,Home Office,9,17399.91856614398,2818.9874055873165,16507.358879669144
2024-10-09,Printer,Accessories,West,SP_3,Corporate,8,3605.3766863921824,346.2546391911931,3858.0410084311
2024-04-11,Keyboard,Accessories,South,SP_9,Home Office,9,2508.8157875836887,508.07849676125255,2646.2210131366983
2024-01-15,Keyboard,Electronics,West,SP_16,Consumer,7,1515.0445518722504,350.2422979429868,1412.0848592986165
2023-12-28,Keyboard,Electronics,West,SP_13,Corporate,3,4785.145312021918,415.37392085215214,5716.638394828794
2024-03-24,Tablet,Accessories,South,SP_19,Consumer,1,302.0692627401311,72.27947849748644,284.804125950735
2024-03-16,Phone,Accessories,East,SP_18,Corporate,7,8186.909416346091,1842.3854430819017,8619.117940536455
2023-04-03,Monitor,Electronics,West,SP_12,Home Office,6,5166.758363526866,513.2436631759954,5814.43509663211
2024-09-12,Keyboard,Electronics,North,SP_12,Corporate,2,928.868404259945,197.1401564608842,797.1418534338264
2024-02-28,Laptop,Accessories,West,SP_1,Corporate,1,1533.0718763969655,227.5353388613933,1410.7746802281652
2023-05-22,Keyboard,Accessories,West,SP_20,Corporate,4,1196.0491835163289,263.4710223590939,1052.0318098505227
2023-10-18,Mouse,Accessories,North,SP_8,Consumer,4,3092.435637815257,538.1586783062941,3441.0427218085783
2024-03-07,Phone,Accessories,South,SP_17,Corporate,6,7271.665234536984,451.09352659456937,8147.7803076945
2024-11-19,Printer,Accessories,East,SP_20,Home Office,5,4621.74151020627,1140.376574569924,4170.555755669286
2024-10-14,Phone,Electronics,East,SP_7,Corporate,9,5998.200818279042,1133.0600216853975,4808.470136171303
2024-12-01,Headphones,Electronics,North,SP_9,Corporate,8,14934.414467767074,3452.816548833662,14476.528269714268
2023-02-18,Printer,Accessories,South,SP_17,Home Office,9,16881.720293678358,1376.1631247979456,18145.40223648696
2023-10-29,Printer,Electronics,West,SP_10,Home Office,7,6642.791199076253,1529.9551682397741,6968.2937597670625
2023-07-09,Headphones,Electronics,West,SP_4,Consumer,9,8178.659551535003,1254.741708541101,8001.018382652384
2023-05-16,Monitor,Accessories,West,SP_7,Home Office,3,2259.8792564281853,564.5557161065108,2080.8440619293174
2024-07-08,Headphones,Electronics,West,SP_7,Home Office,9,15663.25032518024,3129.3837891314315,15502.77933626298
2024-02-08,Tablet,Electronics,West,SP_8,Home Office,2,2444.4950295816557,339.11387178158105,1970.363520806325
2024-08-24,Printer,Electronics,North,SP_8,Corporate,9,3250.2598490197743,326.5836331324326,2696.2473625889197
2023-12-07,Printer,Accessories,West,SP_16,Consumer,6,10415.863593678368,2645.4318905168625,9010.45858037892
2024-12-04,Headphones,Accessories,West,SP_12,Home Office,4,4651.181143690405,883.9484455997301,4884.49435643474
2023-11-14,Monitor,Electronics,South,SP_15,Home Office,2,1896.1304947812705,562.8986060233464,1682.8531383748555
2024-09-09,Keyboard,Electronics,West,SP_8,Home Office,3,2424.4706956752125,347.60161888856044,2350.1644694923566
2023-12-29,Mouse,Electronics,East,SP_9,Corporate,5,1894.8393128165037,419.57390029449994,1986.8609265025605
2024-01-17,Laptop,Electronics,North,SP_3,Corporate,9,17298.574933694086,3558.407126858237,19585.978003037693
2023-08-21,Monitor,Electronics,North,SP_16,Consumer,7,10739.668320151002,2248.837437193085,10952.98614410217
2023-12-10,Tablet,Electronics,North,SP_15,Consumer,3,1311.5988407344958,307.2354588191042,1142.2066396152222
2024-07-02,Monitor,Accessories,East,SP_4,Corporate,4,4481.135497770807,379.89753775490425,5290.857906215432
2024-07-06,Phone,Electronics,West,SP_20,Home Office,2,2400.0707120306333,449.79967861211344,2006.4736592511254
2024-06-12,Keyboard,Electronics,North,SP_16,Home Office,8,4017.5981012428833,712.2495043279064,3804.0535875957326
2024-07-24,Keyboard,Accessories,East,SP_10,Consumer,6,5813.992511712882,788.5660327883933,6793.822206216086
2023-07-02,Printer,Electronics,South,SP_11,Home Office,3,4087.0290234516433,649.991150635154,4254.324958123448
2023-02-10,Keyboard,Electronics,West,SP_5,Corporate,5,3556.095146332841,639.0410342262059,3787.457913005546
2024-07-04,Keyboard,Electronics,East,SP_11,Consumer,5,3984.4805940095353,518.901213741501,3668.4198701669698
2024-02-01,Headphones,Electronics,West,SP_13,Corporate,1,419.65125871701457,51.73868115099908,348.90452841782115
2024-12-04,Keyboard,Accessories,South,SP_15,Corporate,5,4719.1657989318055,1106.9659611104735,4465.7673174342135
2024-05-08,Keyboard,Electronics,East,SP_6,Home Office,6,7505.658674849582,500.84911834479396,7211.909281418766
2024-10-20,Laptop,Accessories,West,SP_16,Corporate,2,819.4919465175411,105.09227792367363,744.1879666803687
2023-11-29,Tablet,Electronics,East,SP_15,Corporate,3,3919.835537709192,836.6018223884237,3473.7353468454708
2023-05-07,Printer,Electronics,North,SP_11,Home Office,5,4580.138932775311,468.0592467297843,4315.422854958071
2024-07-11,Headphones,Accessories,West,SP_20,Corporate,3,4262.184173710364,822.8920509759512,4499.872335986306
2024-07-10,Keyboard,Electronics,East,SP_2,Home Office,5,3833.532779651434,481.26567444380976,4522.088548563618
2023-01-01,Printer,Accessories,North,SP_2,Corporate,5,6116.493144624437,1595.3362715561273,6615.0625364648995
2023-06-17,Tablet,Accessories,South,SP_12,Home Office,8,10424.36101494114,1433.321838120117,11590.234414286713
2024-09-11,Headphones,Accessories,West,SP_16,Home Office,9,12986.219866167545,1394.4491266994821,11978.837076995542
2023-01-19,Mouse,Electronics,West,SP_19,Consumer,8,12499.92136293711,2281.5599501001893,10523.396210906196
2023-11-28,Keyboard,Electronics,South,SP_2,Corporate,3,1336.299233459503,112.13572155798813,1224.859117708994
2024-08-06,Printer,Electronics,North,SP_17,Corporate,1,1937.4369359604993,483.14057036974475,1861.9964053560686
2024-03-31,Monitor,Electronics,South,SP_14,Consumer,3,5155.685244530314,1134.2871674640676,5547.272627027555
2023-04-19,Headphones,Accessories,West,SP_16,Home Office,1,1212.173808677511,294.10636883986894,1425.2053877064563
2023-09-25,Headphones,Electronics,East,SP_5,Home Office,9,16223.813706609399,2429.0220866145382,18230.97536011717
2024-03-20,Printer,Electronics,North,SP_10,Consumer,3,2665.1380270960462,689.606739109758,2416.107834299027
2023-08-28,Keyboard,Accessories,North,SP_17,Consumer,8,2093.726343128322,363.02499788794586,2361.9751328513403
2023-10-28,Phone,Accessories,North,SP_13,Home Office,6,9051.938913373786,666.8994154820489,8732.393793653457
2024-08-24,Laptop,Electronics,South,SP_16,Home Office,3,5694.058406518944,603.6118274579882,4954.830277244438
2023-04-13,Monitor,Accessories,South,SP_9,Consumer,9,4422.045549919898,1007.1792466849796,4353.510014541924
2023-09-07,Monitor,Accessories,East,SP_4,Corporate,8,10871.784837035231,2980.0168307933977,11146.712903142217
2024-03-28,Phone,Accessories,East,SP_16,Home Office,3,4992.498027522511,368.4283719757419,5518.517823086666
2024-06-03,Keyboard,Accessories,North,SP_11,Consumer,7,12803.844850639845,3406.5102682411984,12035.084037957316
2023-06-02,Headphones,Accessories,East,SP_7,Corporate,5,3488.749832036674,871.376174684848,2995.8303982774723
2023-06-23,Headphones,Electronics,South,SP_17,Corporate,2,863.4417137850336,120.13950886488426,723.3408864581594
2023-12-09,Laptop,Electronics,East,SP_13,Corporate,8,5169.041639813461,1149.1772078116417,4367.728500022262
2024-10-31,Monitor,Electronics,South,SP_4,Corporate,1,1239.898953834444,119.94514159108833,1463.0923807381405
2024-03-06,Laptop,Electronics,East,SP_14,Consumer,4,7414.843446767827,1878.53816725341,8754.709380377633
2024-12-27,Monitor,Electronics,West,SP_10,Home Office,4,4994.257840629244,1070.443032986707,5930.694061753695
2024-11-19,Keyboard,Electronics,South,SP_10,Corporate,5,9276.591707523969,1481.5398310217145,8543.699657873358
2024-11-17,Mouse,Electronics,West,SP_10,Corporate,4,6344.266570576778,1688.39540470577,5561.674441550347
2024-10-19,Monitor,Accessories,South,SP_12,Consumer,1,1277.1010355020567,108.3091832223513,1522.7715840417752
2023-11-20,Mouse,Electronics,East,SP_2,Corporate,7,1674.661216717953,437.8341599104832,2001.7319908162935
2024-11-03,Monitor,Electronics,West,SP_9,Consumer,2,1599.0727643541084,89.50266374471762,1329.3734346024294
2024-09-30,Headphones,Electronics,East,SP_5,Consumer,3,910.2816090144938,216.92019944096555,1002.2302832277377
2024-02-24,Tablet,Accessories,South,SP_8,Home Office,5,3900.1811524662553,754.0649990291874,3570.4816184964207
2024-08-16,Keyboard,Electronics,West,SP_14,Corporate,8,2497.6023734815476,559.914543887984,2906.508579687145
2024-04-29,Phone,Electronics,North,SP_7,Home Office,8,4016.5484048808994,614.8778570156655,3356.5893622679614
2024-10-20,Mouse,Accessories,East,SP_7,Consumer,2,1878.469298472672,499.87999375502824,2170.441837208361
2024-02-16,Phone,Electronics,South,SP_9,Corporate,9,10141.132876014288,1300.9781097497275,8123.539343204835
2023-03-25,Keyboard,Electronics,West,SP_3,Consumer,6,3545.1302335628325,420.9445852869393,3576.2960024063273
2023-04-23,Printer,Accessories,East,SP_14,Consumer,9,13667.753543979421,1714.4510416535093,12768.76442154953
2023-11-28,Phone,Electronics,West,SP_17,Consumer,4,5050.625277442542,1230.286663521702,4903.821285218167
2024-01-13,Keyboard,Accessories,East,SP_18,Corporate,3,4335.5068661217,753.6105188071645,4220.675887753873
2024-10-16,Headphones,Electronics,East,SP_12,Consumer,5,7594.891129840718,1399.5207008163534,8061.5308381747745
2023-02-10,Phone,Electronics,East,SP_14,Consumer,5,7542.283047229212,1945.259293211817,6103.508454405509
2023-04-15,Mouse,Electronics,West,SP_13,Corporate,4,7540.884088617341,1948.1224627974018,8118.105912238617
2023-07-21,Tablet,Accessories,West,SP_14,Home Office,7,4388.976207324805,396.91498355841856,3550.151789924698
2024-03-25,Phone,Accessories,East,SP_9,Consumer,8,5490.241204930262,1029.1013429540283,4799.072017201205
2023-09-23,Mouse,Accessories,North,SP_19,Home Office,5,1847.809612019356,150.60489388542308,1926.7049119188098
2023-07-29,Monitor,Electronics,North,SP_2,Home Office,9,11399.89899038387,3045.279159992385,9514.07040779755
2024-07-16,Keyboard,Electronics,North,SP_11,Home Office,7,6379.337396237104,1653.8523138754842,7631.993424551349
2023-04-28,Laptop,Accessories,South,SP_17,Home Office,7,7652.105896413812,2007.432146347257,8522.560759592627
2024-12-13,Printer,Accessories,North,SP_2,Home Office,8,4045.4289910836133,915.13520256639,4378.231752198341
2024-01-12,Headphones,Electronics,West,SP_19,Home Office,4,5473.233804113958,912.4938536570055,4964.619336187433
2024-07-04,Laptop,Electronics,North,SP_7,Corporate,6,7885.409094906074,1192.1185645250143,6461.508893194847
2024-06-23,Headphones,Electronics,West,SP_18,Corporate,5,3383.0598423881756,503.420079844787,4030.9577469743854
2023-03-25,Keyboard,Electronics,South,SP_13,Home Office,1,1037.7500427669333,69.06558319096156,891.5718577541757
2024-03-29,Headphones,Accessories,West,SP_5,Corporate,9,16287.675197337932,4678.106517451635,18441.344592473357
2024-10-28,Tablet,Electronics,West,SP_18,Corporate,2,3184.596523572875,517.7163989414064,2799.2825262215797
2024-09-20,Phone,Electronics,West,SP_16,Home Office,6,3650.9938690439826,1031.5106421451553,3467.1230517189133
2024-05-28,Tablet,Electronics,North,SP_15,Home Office,8,14255.509875994288,3846.341627065322,15359.397203139792
2024-08-27,Laptop,Electronics,East,SP_8,Consumer,3,963.4900564763313,247.76397015646728,1135.1319142546217
2024-11-08,Printer,Electronics,West,SP_15,Corporate,5,4725.3570944987105,931.2602453979287,3817.6771542588267
2024-01-22,Mouse,Electronics,North,SP_1,Home Office,7,2409.48966697119,181.6489478031028,2178.919006332977
2023-12-16,Printer,Electronics,North,SP_17,Corporate,4,7454.342198142716,976.3538066205339,8244.400173310649
2023-10-23,Keyboard,Accessories,North,SP_15,Corporate,5,1366.32197638039,274.489374415943,1187.8223039757368
2023-09-15,Keyboard,Accessories,East,SP_14,Corporate,1,472.23253299424164,25.200194272498422,398.83911962483523
2023-03-22,Tablet,Accessories,East,SP_14,Consumer,4,7388.287595623168,448.15674244291915,6047.120448774717
2023-09-25,Mouse,Electronics,East,SP_10,Home Office,7,8735.186325747929,1916.6382937020417,8743.886554488303
2024-02-23,Tablet,Accessories,East,SP_2,Corporate,7,11419.36848621295,3106.6473372618134,12642.308174677586
2023-08-23,Phone,Electronics,South,SP_6,Home Office,4,918.1286738849248,242.19388116444506,1087.7013713121855
2023-11-07,Monitor,Electronics,East,SP_17,Corporate,6,5726.226761997426,527.0208336169746,5193.655489985123
2023-12-23,Mouse,Electronics,East,SP_5,Home Office,5,9860.190672468527,2739.2434310464996,8366.854546801362
2023-08-01,Monitor,Electronics,East,SP_5,Home Office,1,1243.6743188542805,278.6770072206404,1195.1975222061144
2024-07-27,Printer,Accessories,West,SP_15,Home Office,8,13835.43215583883,3169.4413934268164,11375.16193640579
2023-02-18,Phone,Electronics,West,SP_15,Corporate,7,13540.849408900673,1706.2864987667024,12627.435984796293
2023-05-07,Headphones,Electronics,East,SP_20,Consumer,5,7165.36458120166,1640.8627132449385,7575.452699673604
2023-08-11,Headphones,Accessories,South,SP_11,Home Office,7,5528.1438173340775,1257.3379978768342,4794.373439268898
2023-10-06,Monitor,Accessories,West,SP_5,Consumer,3,2266.4774450641225,450.2728725430405,2386.0357177383053
2024-02-12,Laptop,Accessories,North,SP_1,Home Office,8,2626.3946734211386,365.91482346973083,3122.204448800306
2024-05-19,Printer,Electronics,West,SP_11,Consumer,5,4849.948918054895,1225.8420945470134,5556.489320272637
2023-10-21,Monitor,Accessories,North,SP_11,Home Office,2,3695.4018962387695,1050.8964862544751,3483.7807962990387
2023-10-04,Phone,Electronics,West,SP_6,Consumer,2,2121.024735738331,567.314953490596,2054.4214058721655
2024-03-13,Monitor,Electronics,East,SP_8,Home Office,4,7359.163352912822,814.9890630388971,7121.670494580315
2023-04-17,Keyboard,Accessories,West,SP_2,Home Office,7,11695.98835867581,1887.9483970166027,13379.747008355214
2024-10-19,Tablet,Accessories,East,SP_15,Consumer,4,7886.147215687616,1069.3898585233221,9443.904411963176
2024-02-24,Laptop,Accessories,East,SP_9,Home Office,9,17152.663566651423,3891.422854590414,19388.655161813065
2024-09-02,Keyboard,Electronics,West,SP_15,Corporate,2,2943.3397685907626,759.0066329460468,3011.764386540401
2024-03-04,Keyboard,Electronics,North,SP_8,Home Office,6,10609.146698260529,1102.8105414049219,8900.505602612246
2024-01-10,Phone,Electronics,North,SP_16,Home Office,4,6186.159451753105,1774.3073491965831,7310.7640165140465
2023-03-14,Tablet,Electronics,West,SP_14,Corporate,6,8796.660758135951,1929.3916897164345,10063.541062899923
2024-09-25,Tablet,Electronics,East,SP_15,Corporate,9,13392.065161944396,1400.970290758598,15220.943695257267
2023-01-30,Mouse,Electronics,North,SP_20,Corporate,9,13480.907540798984,1924.7184130209882,12897.55035506595
2023-07-07,Printer,Accessories,South,SP_13,Consumer,9,7946.587992157086,605.1463001402174,7778.665076774879
2023-12-30,Laptop,Electronics,East,SP_9,Corporate,9,8661.711140051862,1725.9953267551982,7343.95921105329
2024-03-26,Printer,Accessories,West,SP_1,Consumer,3,2187.984259534439,201.9463101559529,2571.207937953656
2023-07-14,Phone,Accessories,East,SP_6,Corporate,9,4201.821325875537,938.151087024583,4946.777965849394
2023-06-05,Laptop,Accessories,South,SP_8,Consumer,3,3075.5943618046385,720.6476997703771,2773.498740980864
2023-06-21,Mouse,Accessories,South,SP_20,Corporate,3,5459.726162070327,927.2455201014332,5887.785751486919
2023-02-10,Monitor,Accessories,North,SP_18,Corporate,5,6861.382359560459,503.9973026179314,6047.594245505248
2023-03-04,Keyboard,Electronics,South,SP_18,Home Office,6,1806.747884955601,366.2608552370754,1729.3808305063549
2023-01-23,Laptop,Electronics,East,SP_17,Corporate,9,14941.439101947362,2137.392482105602,13760.356424185045
2023-12-26,Printer,Electronics,North,SP_16,Home Office,1,1883.7227489915006,541.4042737116126,1800.5307692590568
2023-03-16,Keyboard,Electronics,South,SP_13,Corporate,8,13543.683135809497,2414.858025555884,12508.797893493549
2024-07-13,Phone,Accessories,North,SP_4,Corporate,4,6038.298181921377,411.00592715535555,5664.627339117774
2024-11-02,Printer,Accessories,North,SP_4,Home Office,7,3291.516987247851,687.9674398791268,3674.7289039151115
2023-04-28,Monitor,Accessories,West,SP_14,Home Office,6,4969.1988363279515,1216.6508197370367,4571.7168782101635
2024-09-03,Phone,Electronics,North,SP_5,Consumer,6,7305.098394158727,658.3771235196441,8224.650926853457
2024-01-15,Headphones,Electronics,North,SP_16,Home Office,7,2368.445820167708,384.3143004076328,2432.7938202099044
2024-11-09,Monitor,Electronics,South,SP_14,Consumer,4,1565.145541777651,369.06012659461,1740.7202953601693
2023-10-17,Monitor,Electronics,East,SP_14,Corporate,6,11289.942357720418,622.3400519964601,13181.642876843496
2024-03-15,Keyboard,Accessories,East,SP_14,Home Office,3,4394.532443690311,251.55379939376965,3758.9511293614364
2024-10-29,Phone,Accessories,South,SP_14,Home Office,5,3475.78341446148,761.9891045031463,3258.741943789066
2023-01-07,Phone,Electronics,East,SP_19,Corporate,2,1578.497115140852,365.0773771866308,1297.8766308559884
2023-07-15,Laptop,Electronics,North,SP_3,Corporate,3,2675.9182431129148,699.6652768095206,2576.277788777838
